Timestamp,AccumulatorCurrent,AccumulatorVoltage,BamocarCurrent,ControllerTempRaw,DAQCurrent,GlobalErrorFlag,InternalRailVoltage,MotorTempRaw,PDMIntTemperature,PackVoltage,PumpsCurrent,ResetSource,ShutdownResetCurrent,StateOfCharge,Status,SteeringAngle,TCUCurrent,TSALCurrent,Therm1,Therm10,Therm11,Therm12,Therm13,Therm14,Therm15,Therm16,Therm2,Therm3,Therm4,Therm5,Therm6,Therm7,Therm8,Therm9,TotalCurrent,TractiveVoltage,azimuth,east_vel,gnss_height,gnss_lat,gnss_long,gnss_seconds,gnss_week,north_vel,pitch,roll,status,up_vel
1.0,2.694909113552862,357.78730802968715,0.0,18973.122526813622,0.0,0.0,9.471,12198.0,16.0,362.89511008978326,0.0,130.0,0.0,99.93442351787871,,39.82231950141733,0.0,1.0,0.0,8.687968177347289,48.45092729082796,0.0,0.0,0.0,52.050439641490264,50.0193919083608,0.0,0.0,0.0,11.151937701939653,0.0,11.120907303973647,0.0,10.490921662017907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.998238990815148,0.0,0.0,0.0,0.0,9.0,0.0
1.1,2.2956067284650947,357.6909455445816,0.0,18973.97469768756,0.0,0.0,9.471,12198.0,16.0,362.89619262903716,0.0,130.0,0.0,99.93416973177904,,39.82236689705086,0.0,1.0,18.394866181052343,24.400126441622383,20.133562599006677,7.8408712559687554,28.840983899577434,23.011786879997935,20.821684676005397,19.43072948729393,11.039902024578607,21.66842509564898,14.547859090106183,35.67024076837937,21.936150677482594,44.96218139228096,11.094076966243085,35.63015307932908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.094584283924258,0.0,0.0,0.0,0.0,9.0,0.0
1.2000000000000002,2.9743221167087333,357.1619323212671,0.0,18974.884745345647,0.0,0.0,9.471,12198.0,16.0,362.897912663799,0.0,130.0,0.0,99.93396068460876,,39.826261472014544,0.0,1.0,0.0,35.24564278814441,15.6361081071575,0.0,0.0,0.0,16.862324452257223,16.213459318152463,0.0,0.0,0.0,45.241557590306236,0.0,45.115672423606874,0.0,42.55992538991881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.197695755028152,0.0,0.0,0.0,0.0,9.0,0.0
1.3,2.705612877424514,356.47906630511767,0.0,18975.767689437092,0.0,0.0,9.471,12198.0,16.0,362.89958147148894,0.0,130.0,0.0,99.93378253217713,,39.82168200830927,0.0,1.0,0.0,20.88772649479103,33.305828360842426,0.0,0.0,0.0,35.91774117464909,34.5356203401215,0.0,0.0,0.0,26.81163418765969,0.0,26.73703049983443,0.0,25.222410796331484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.297447379108188,0.0,0.0,0.0,0.0,9.0,0.0
1.4000000000000001,2.0252171787864657,355.79262838351775,0.0,18976.655251993558,0.0,0.0,9.471,12198.0,16.0,362.90093869102026,0.0,130.0,0.0,99.93360344787364,,39.83136715429688,0.0,1.0,1.7356082068552698,8.125921333784897,51.06971279863452,0.0,0.0,1.5584401024715546,54.85050426561255,51.223418330136965,1.294048521254054,0.0,1.2730524275040498,9.908135208017896,1.5470417870418645,8.292814445332256,0.0,7.82303676540359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.39802700037218,0.0,0.0,0.0,0.0,9.0,0.0
1.5,2.2660615417900027,355.1978632644869,0.0,18977.506680020375,0.0,0.0,9.471,12198.0,16.0,362.9013248010844,0.0,130.0,0.0,99.933404771347,,39.825016929355364,0.0,1.0,17.156371930158826,24.448206085302218,17.31015709598931,8.336819411798391,29.87481482792517,23.03866996128988,17.319386840515303,18.070839021883753,9.918179256325011,21.712887290881813,13.117346025317568,38.22031844596052,22.482458679494265,48.24214532688855,10.960893561145493,39.18947567272482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.494118541531435,0.0,0.0,0.0,0.0,9.0,0.0
1.6,2.97385907433898,355.65099926518604,0.0,18978.41880501358,0.0,0.0,9.471,12198.0,16.0,362.90166887640675,0.0,130.0,0.0,99.9327319862073,,39.82421722338143,0.0,1.0,0.0,34.34304549057799,16.74689893668153,0.0,0.0,0.0,18.060225825006885,17.365265240830922,0.0,0.0,0.0,44.082977283964325,0.0,43.960315880609265,0.0,41.470018365879795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.597508278510276,0.0,0.0,0.0,0.0,9.0,0.0
1.7000000000000002,2.7099982309461366,356.4389637586615,0.0,18978.683833355266,0.0,0.0,9.471,12197.931687467235,16.0,362.90200078032035,0.0,130.0,0.0,99.931934990381,,39.8234774611612,0.0,1.0,0.0,20.037008270761365,34.35277366447778,0.0,0.0,0.0,37.046790121655604,35.621223290196546,0.0,0.0,0.0,25.719646228838652,0.0,25.648081010366607,0.0,24.195148948386823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.696999802723642,0.0,0.0,0.0,0.0,9.0,0.0
1.8,2.02473207224732,357.24252686644843,0.0,18977.80412917993,0.0,0.0,9.471,12197.734250928874,16.0,362.9019245040958,0.0,130.0,0.0,99.93112221715528,,39.827393188149706,0.0,1.0,5.056433244009604,9.82561795889973,50.369962454803044,0.0,0.0,5.9424106800251275,55.64242493937431,47.74208364064418,3.3575778740538125,1.9313736089074145,3.303100767006655,11.272612104337016,5.945021127986938,8.989292479037527,0.0,8.549160045316773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.798591975565007,0.0,0.0,0.0,0.0,9.0,0.0
1.9000000000000001,2.262832203389833,357.9488808779522,0.0,18976.96173916141,0.0,0.0,9.471,12197.547053146978,16.0,362.90092478109415,0.0,130.0,0.0,99.93033644411777,,39.824768600809755,0.0,1.0,14.425716793330912,25.930847268744987,14.383037127479835,8.216706818450705,30.762934841207773,17.967924178893536,14.126033014730199,17.43940313202976,7.993715923665805,20.15166401799789,13.006212428794774,37.99055286733789,17.639304425760855,49.67179865022083,12.205797871308826,41.12045897977129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.893922856167976,0.0,0.0,0.0,0.0,9.0,0.0
2.0,2.973696153846155,358.1424683875153,0.0,18976.045866500684,0.0,0.0,9.471,12197.34352588904,16.0,362.89979191805014,0.0,130.0,0.0,99.92921137766855,,39.820077592650904,0.0,1.0,0.0,33.42439141661504,17.87745020646068,0.0,0.0,0.0,19.279437293121568,18.537561242753494,0.0,0.0,0.0,42.90378638531672,0.0,42.784406094521735,0.0,40.360722414547055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.997485038573068,0.0,0.0,0.0,0.0,9.0,0.0
2.1,2.705924592459246,358.17845725694445,0.0,18975.161422314748,0.0,0.0,9.471,12197.14698273661,16.0,362.89869792957813,0.0,130.0,0.0,99.92805376155599,,39.82555255015697,0.0,1.0,0.0,19.04468208513483,35.573990291053605,0.0,0.0,0.0,38.363777113731096,36.88753239716511,0.0,0.0,0.0,24.445889284037158,0.0,24.37786830926209,0.0,22.99689222551798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09740812482891,0.0,0.0,0.0,0.0,9.0,0.0
2.2,2.0250200458642356,358.2149720808096,0.0,18974.264052539584,0.0,0.0,9.471,12196.947567231018,16.0,362.89823520040846,0.0,130.0,0.0,99.92687922762023,,39.824299965078296,0.0,1.0,7.471939934750483,8.758344118919357,47.14674592280359,0.0,1.9307456395712779,10.005291850368685,54.41829664631246,44.636126275603594,5.173199940461689,6.187012837808219,5.170246638205515,9.973181030380825,8.022754190554892,12.231705477757519,0.0,11.845665126384581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.199180655748028,0.0,0.0,0.0,0.0,9.0,0.0
